teams,def_coef
Arsenal,-0.12752792903869298
Aston Villa,-0.4891137901397853
Bournemouth,-0.019899148752964307
Brentford,-0.39087930212283895
Brighton,-0.10912297420096417
Burnley,-0.36048078619843915
Chelsea,-0.3781149164168691
Crystal Palace,-0.23859678337071788
Everton,-0.12428993458065934
Fulham,-0.3654270011320291
Liverpool,-0.5597607375102724
Luton Town,0.23922270752790398
Manchester City,-0.6713877648322875
Manchester Utd,-0.5645752820587551
Newcastle Utd,-0.573608076920733
Nott'ham Forest,-0.3534145659271549
Sheffield Utd,-0.37029972867869265
Tottenham,-0.2565125452378826
West Ham,-0.2686072697184867
Wolves,-0.2279090016751354
