teams,def_coef
Arsenal,-1.023284146020927
Aston Villa,-0.7471537785304784
Bournemouth,-0.42530936826727556
Brentford,-0.675277891680708
Brighton,-0.7335991195262614
Burnley,-0.637235694630756
Chelsea,-0.8679586580936857
Crystal Palace,-0.6850297585464092
Everton,-0.6135684062008957
Fulham,-0.7081727658224529
Liverpool,-0.9877864622154666
Luton Town,-0.2911256588861638
Manchester City,-1.2605841444336356
Manchester Utd,-0.6627879486719579
Newcastle Utd,-0.6873127522321258
Nott'ham Forest,-0.4778750200425446
Sheffield Utd,-0.16818526391363894
Tottenham,-0.6913178021381152
West Ham,-0.6015680847304601
Wolves,-0.7139119641233517
