teams,def_coef
Arsenal,-1.2200374694583234
Aston Villa,-0.7496423210094095
Bournemouth,-0.5897662012027964
Brentford,-0.7379198812913429
Brighton,-0.7493332131345544
Burnley,-0.5210957438219312
Chelsea,-0.7632765392068749
Crystal Palace,-0.8070227652876582
Everton,-0.824808602190639
Fulham,-0.7392048141187316
Liverpool,-1.0588253730558586
Luton Town,-0.3341311661666536
Manchester City,-1.3043303999759115
Manchester Utd,-0.7972591618743674
Newcastle Utd,-0.7649180886998063
Nott'ham Forest,-0.5982159105078271
Sheffield Utd,-0.1528129219495909
Tottenham,-0.7159797012040541
West Ham,-0.58342267594714
Wolves,-0.7210354303805367
