teams,def_coef
Arsenal,-1.028696555651535
Aston Villa,-0.736694738682411
Bournemouth,-0.4511907384827031
Brentford,-0.6807177213125044
Brighton,-0.6954024740686302
Burnley,-0.6732651875876039
Chelsea,-0.8343952331056682
Crystal Palace,-0.7108800560283227
Everton,-0.6415585983809106
Fulham,-0.7054615080569442
Liverpool,-0.9509507524940662
Luton Town,-0.27341195006387603
Manchester City,-1.2982589727997425
Manchester Utd,-0.6435703101565328
Newcastle Utd,-0.6677057258818867
Nott'ham Forest,-0.47814975035344615
Sheffield Utd,-0.1440049706899059
Tottenham,-0.6799118365929374
West Ham,-0.6008294991759289
Wolves,-0.7139915798823324
