teams,def_coef
Arsenal,-0.9772430749374402
Aston Villa,-0.8374276682966414
Bournemouth,-0.45829116959380256
Brentford,-0.7088984756692788
Brighton,-0.77182566246768
Burnley,-0.6561680021116567
Chelsea,-0.9530389858192128
Crystal Palace,-0.7220365515099497
Everton,-0.6914389236762509
Fulham,-0.7505471038088284
Liverpool,-1.0437497521140582
Luton Town,-0.4171857365402258
Manchester City,-1.2570587908286712
Manchester Utd,-0.7614110228693882
Newcastle Utd,-0.7698414947892281
Nott'ham Forest,-0.5340843336135837
Sheffield Utd,-0.21326220308773686
Tottenham,-0.7467459087159695
West Ham,-0.7121460199111338
Wolves,-0.7836604764312696
