teams,att_coef
Arsenal,0.7052724671187331
Aston Villa,0.4249908428206081
Bournemouth,0.12089287081671664
Brentford,0.2770933628588181
Brighton,0.5263992751251008
Burnley,-0.019767855027802865
Chelsea,0.21191871804640647
Crystal Palace,0.003087339146765032
Everton,0.04030185908733023
Fulham,0.22554783015076568
Liverpool,0.6261793169982444
Luton Town,0.19389787524408814
Manchester City,0.8741308388620121
Manchester Utd,0.29496556264435436
Newcastle Utd,0.5755904180870804
Nott'ham Forest,0.1893031392816031
Sheffield Utd,-0.1387652689064934
Tottenham,0.5701630259866772
West Ham,0.1871812569291607
Wolves,0.15761625106290203
