teams,att_coef
Arsenal,1.3732424150966154
Aston Villa,1.1302764111868921
Bournemouth,0.7933279723113776
Brentford,1.001348978148846
Brighton,1.1717579289102023
Burnley,0.6553358355299503
Chelsea,1.0206373614112505
Crystal Palace,0.7802643318122708
Everton,0.7104374372900882
Fulham,0.9749072794213914
Liverpool,1.444868056909988
Luton Town,0.9124295023609642
Manchester City,1.5697121392078188
Manchester Utd,1.0497438174218525
Newcastle Utd,1.197196981135709
Nott'ham Forest,0.7666671167455374
Sheffield Utd,0.507645625574898
Tottenham,1.2560205950168157
West Ham,1.0064149042957928
Wolves,0.6777653102117372
