teams,att_coef
Arsenal,1.385080154419554
Aston Villa,1.1336590132300628
Bournemouth,0.803348129097349
Brentford,0.9982404061303377
Brighton,1.0965910524832934
Burnley,0.671801755794859
Chelsea,1.0756174929270366
Crystal Palace,0.7976293499608158
Everton,0.6459870161997232
Fulham,0.9755982064157075
Liverpool,1.4062984608976985
Luton Town,0.9775512453948655
Manchester City,1.515203589629126
Manchester Utd,1.0714023694187733
Newcastle Utd,1.214617790440381
Nott'ham Forest,0.7538625028984186
Sheffield Utd,0.6073811425687957
Tottenham,1.2180989204276929
West Ham,0.9747549210699817
Wolves,0.6772764805955291
