teams,def_coef
Arsenal,-1.0027572010302768
Aston Villa,-0.8452322383588501
Bournemouth,-0.5270372876881796
Brentford,-0.7345954011643758
Brighton,-0.7849929054163427
Burnley,-0.6394431499127886
Chelsea,-0.9686922708386008
Crystal Palace,-0.7586026393981331
Everton,-0.7158626636846794
Fulham,-0.7976703795725787
Liverpool,-1.1008941328697002
Luton Town,-0.40512359741505105
Manchester City,-1.3010756565117298
Manchester Utd,-0.7964182717736438
Newcastle Utd,-0.8034410259385918
Nott'ham Forest,-0.5668200752594404
Sheffield Utd,-0.25239709859424153
Tottenham,-0.783146090822348
West Ham,-0.7362720371949312
Wolves,-0.8197311851872369
