teams,att_coef
Arsenal,1.4438799158831923
Aston Villa,1.1936835327357933
Bournemouth,0.7902119214110599
Brentford,0.9563695003779171
Brighton,0.9464551188961356
Burnley,0.6858319590464367
Chelsea,1.0417162598140721
Crystal Palace,0.8114505924594143
Everton,0.6270792067865847
Fulham,0.958159669423335
Liverpool,1.412131570963287
Luton Town,0.9520909362236215
Manchester City,1.5379083350627418
Manchester Utd,1.1008147106895798
Newcastle Utd,1.2713936035942437
Nott'ham Forest,0.7943665719399943
Sheffield Utd,0.6465396677589252
Tottenham,1.1762174432570973
West Ham,1.0134719418134606
Wolves,0.6402275418631113
