teams,def_coef
Arsenal,-1.0597814464988327
Aston Villa,-0.8248949788632138
Bournemouth,-0.5759835458007456
Brentford,-0.8205120408898067
Brighton,-0.799759119729276
Burnley,-0.6586334344610333
Chelsea,-0.9179424153433675
Crystal Palace,-0.8378493778426037
Everton,-0.770280620034988
Fulham,-0.7747883690219475
Liverpool,-1.1523619095804556
Luton Town,-0.3964906421075831
Manchester City,-1.3132670068745895
Manchester Utd,-0.8466485106258287
Newcastle Utd,-0.8386052859252704
Nott'ham Forest,-0.6199743473343269
Sheffield Utd,-0.17878805943565632
Tottenham,-0.8223042005747503
West Ham,-0.7273084684901537
Wolves,-0.8579782664765508
