teams,att_coef
Arsenal,1.4026812160873838
Aston Villa,1.1331032040437208
Bournemouth,0.8205778777404438
Brentford,0.9874737880001011
Brighton,1.075117277852547
Burnley,0.6729180799024843
Chelsea,1.0742238454549058
Crystal Palace,0.8019128923445237
Everton,0.6544247893015411
Fulham,0.9717824516369419
Liverpool,1.3959361725962465
Luton Town,0.9738347453963643
Manchester City,1.5184238590334798
Manchester Utd,1.0627754328584382
Newcastle Utd,1.2115386758648925
Nott'ham Forest,0.7422110941175156
Sheffield Utd,0.6476207195136539
Tottenham,1.2176359439074895
West Ham,0.977465304356256
Wolves,0.658342629991074
