teams,def_coef
Arsenal,-1.0629840794632597
Aston Villa,-0.7739667081372636
Bournemouth,-0.48037234763913117
Brentford,-0.7185341828206956
Brighton,-0.740915715475796
Burnley,-0.6494806959473898
Chelsea,-0.8849848710551903
Crystal Palace,-0.736649065144435
Everton,-0.675546485622514
Fulham,-0.7541546425798457
Liverpool,-0.974105938207553
Luton Town,-0.31340810514434514
Manchester City,-1.3074903360179855
Manchester Utd,-0.6783425271937898
Newcastle Utd,-0.7055598276388672
Nott'ham Forest,-0.5120737806706789
Sheffield Utd,-0.14586530282248122
Tottenham,-0.6880124890075909
West Ham,-0.5997887754962655
Wolves,-0.7191207215243355
