teams,def_coef
Arsenal,-1.0362203197151763
Aston Villa,-1.009306258045531
Bournemouth,-0.5905497150168743
Brentford,-0.9504889563404624
Brighton,-0.7903259304077508
Chelsea,-1.0499144261316937
Crystal Palace,-0.9580301833240613
Everton,-0.778306115076533
Fulham,-0.8818248014757459
Leeds United,-0.5024477603703906
Leicester City,-0.578235635171257
Liverpool,-1.006532378151088
Manchester City,-1.2623041314581362
Manchester Utd,-1.0661398097235808
Newcastle Utd,-1.3088653123806087
Nott'ham Forest,-0.5875174040538119
Southampton,-0.5886603734757959
Tottenham,-0.6631339923605267
West Ham,-0.823416769131837
Wolves,-0.8418141047384595
