teams,att_coef
Arsenal,1.5329738628071505
Aston Villa,0.9789524071975398
Bournemouth,0.7458604845684538
Brentford,1.0949622266046768
Brighton,1.3471551650015834
Chelsea,0.6877104330855703
Crystal Palace,0.7321570395635953
Everton,0.5931662025804451
Fulham,1.0550920846905067
Leeds United,0.9694692873563219
Leicester City,1.043340742940459
Liverpool,1.3459441078963525
Manchester City,1.6374929844612947
Manchester Utd,1.080885494592708
Newcastle Utd,1.2743941240757994
Nott'ham Forest,0.7126660561630552
Southampton,0.5601364402576583
Tottenham,1.3084616743410897
West Ham,0.7775639054985563
Wolves,0.5216152763171809
