teams,def_coef
Arsenal,-0.999103723686244
Aston Villa,-0.9030973374751979
Bournemouth,-0.6357244241667166
Brentford,-1.0023607702703212
Brighton,-0.93466524329078
Burnley,-0.8397861084602527
Chelsea,-1.2069339654566684
Crystal Palace,-0.9826493021196647
Everton,-0.7746419618023008
Fulham,-0.8689302991526884
Liverpool,-1.241966906305642
Luton Town,-0.3773318727405241
Manchester City,-1.4541275836226428
Manchester Utd,-0.932443861175043
Newcastle Utd,-1.0212719143472835
Nott'ham Forest,-0.7036028355846775
Sheffield Utd,-0.6487826474279745
Tottenham,-0.9781182444966127
West Ham,-0.9196545238555638
Wolves,-0.9763388705070982
