teams,att_coef
Arsenal,1.4294875432457115
Aston Villa,1.129492255013629
Bournemouth,0.6195716802883566
Brentford,1.0704296343481656
Brighton,1.2600212947182043
Burnley,0.7197890540655312
Chelsea,0.9872974289011615
Crystal Palace,0.8661983730605352
Everton,0.6814275922085361
Fulham,0.9956802565057086
Liverpool,1.5158244207686102
Luton Town,0.2085370178506638
Manchester City,1.6556378971708354
Manchester Utd,1.1686371331868397
Newcastle Utd,1.1938160183838626
Nott'ham Forest,0.7940140446173934
Sheffield Utd,0.7955057509478234
Tottenham,1.2870831257137099
West Ham,1.0436561821867016
Wolves,0.57789329681802
