teams,def_coef
Arsenal,-0.9741392226127399
Aston Villa,-0.8655064931609439
Bournemouth,-0.4739770443508602
Brentford,-0.7595376019215991
Brighton,-0.8191667977208583
Burnley,-0.8125019456837814
Chelsea,-1.0662734260645927
Crystal Palace,-0.8391819100119795
Everton,-0.6958011761936488
Fulham,-0.8076105996054378
Liverpool,-1.0532432151485913
Luton Town,-0.460140359459389
Manchester City,-1.2988260830358516
Manchester Utd,-0.7460342555582731
Newcastle Utd,-0.8040758826770572
Nott'ham Forest,-0.5327559515755103
Sheffield Utd,-0.36644051996763644
Tottenham,-0.792865632810643
West Ham,-0.8234653395037395
Wolves,-0.8127551772006858
