teams,def_coef
Arsenal,-0.9996275571453253
Aston Villa,-0.9055090532710581
Bournemouth,-0.4943110779409737
Brentford,-0.7805619288070303
Brighton,-0.8379291274806171
Burnley,-0.7802046095551906
Chelsea,-1.069028800131695
Crystal Palace,-0.8304256581281063
Everton,-0.7224620327202812
Fulham,-0.815677432321928
Liverpool,-1.1143854199311027
Luton Town,-0.493911295948685
Manchester City,-1.3153776730742703
Manchester Utd,-0.798190651246122
Newcastle Utd,-0.8617049240920429
Nott'ham Forest,-0.5588652612881618
Sheffield Utd,-0.358412663998316
Tottenham,-0.8212450903381112
West Ham,-0.8302286675305139
Wolves,-0.8533404115025666
