teams,def_coef
Arsenal,-1.0129451501025428
Aston Villa,-0.731596012859172
Bournemouth,-0.4095462195539277
Brentford,-0.6639314985051817
Brighton,-0.7200311021069444
Burnley,-0.6363113900156129
Chelsea,-0.8591725180903604
Crystal Palace,-0.671897269974199
Everton,-0.5976321960710986
Fulham,-0.6945790026251663
Liverpool,-0.97030237351981
Luton Town,-0.2740753844903382
Manchester City,-1.2511827573863865
Manchester Utd,-0.644435441089871
Newcastle Utd,-0.6674720177813175
Nott'ham Forest,-0.4608216140837129
Sheffield Utd,-0.16349154222457438
Tottenham,-0.6773970577326712
West Ham,-0.5866698484842885
Wolves,-0.6976841891936305
