teams,def_coef
Arsenal,-1.1436303204709524
Aston Villa,-1.0866479864847587
Bournemouth,-0.762240288961285
Brentford,-1.1617361257256156
Brighton,-1.0724666658881117
Burnley,-1.0539340098440393
Chelsea,-1.267117070306114
Crystal Palace,-1.1219268924021333
Everton,-0.9420566920665905
Fulham,-1.10563781150379
Liverpool,-1.3391852396803272
Luton Town,-0.34532090006029126
Manchester City,-1.5943312645458823
Manchester Utd,-1.1433143345939183
Newcastle Utd,-1.2536076289013267
Nott'ham Forest,-0.8583550558781237
Sheffield Utd,-0.9054967839975103
Tottenham,-1.0334099486108443
West Ham,-1.0449227150361098
Wolves,-1.120418096819105
