teams,def_coef
Arsenal,-1.242009897676484
Aston Villa,-0.6873026915281067
Bournemouth,-0.5157297637829192
Brentford,-0.4892093348245688
Brighton,-0.6674326261410889
Burnley,-0.383794502166459
Chelsea,-0.5625806487157187
Crystal Palace,-0.5149978151433058
Everton,-0.7738168732689875
Fulham,-0.803068311810535
Liverpool,-1.15874960176456
Luton Town,-0.31153417820242185
Manchester City,-1.1545799075684942
Manchester Utd,-0.7993806871852482
Newcastle Utd,-0.5249637523977168
Nott'ham Forest,-0.6176599726533232
Sheffield Utd,-0.14089853226036586
Tottenham,-0.5911652916891504
West Ham,-0.4965323991166748
Wolves,-0.6907093302425784
