teams,def_coef
Arsenal,-1.0390018382267054
Aston Villa,-0.7464880935905799
Bournemouth,-0.4598714200864453
Brentford,-0.6822320134041139
Brighton,-0.7557407594795496
Burnley,-0.6324883327467028
Chelsea,-0.8724694704877158
Crystal Palace,-0.6906217115552693
Everton,-0.669325856188227
Fulham,-0.7253647631968447
Liverpool,-1.0171137312766325
Luton Town,-0.3900872046271271
Manchester City,-1.2813564013474938
Manchester Utd,-0.7018869959942207
Newcastle Utd,-0.704452387507553
Nott'ham Forest,-0.5238957443450796
Sheffield Utd,-0.20002491148063942
Tottenham,-0.7349244015218247
West Ham,-0.6677848426760713
Wolves,-0.7482794217467162
