teams,att_coef
Arsenal,1.4108403453752496
Aston Villa,1.1375423029715082
Bournemouth,0.766967578334402
Brentford,0.9885223749057886
Brighton,1.1609677069882778
Burnley,0.6333558641041971
Chelsea,1.0238144480811644
Crystal Palace,0.7874703810507435
Everton,0.6794441124238998
Fulham,0.9627363485171245
Liverpool,1.4486587261171031
Luton Town,1.008526066515027
Manchester City,1.5222266431740081
Manchester Utd,1.0654599682938903
Newcastle Utd,1.2037069396264737
Nott'ham Forest,0.7868181253851594
Sheffield Utd,0.522987769553346
Tottenham,1.2396957705266614
West Ham,0.9409603014950293
Wolves,0.7092982265609465
