teams,def_coef
Arsenal,-1.0004324839354544
Aston Villa,-0.9242462422905255
Bournemouth,-0.6290533439852298
Brentford,-1.0208879213570512
Brighton,-0.9399836552749377
Burnley,-0.9194953039363767
Chelsea,-1.210337270536565
Crystal Palace,-1.025058286814055
Everton,-0.7829387075335114
Fulham,-0.9197579405942103
Liverpool,-1.2509258464770372
Luton Town,-0.1791444113968003
Manchester City,-1.4743982935812463
Manchester Utd,-0.9749680659113125
Newcastle Utd,-1.0346454801399965
Nott'ham Forest,-0.6897438154152268
Sheffield Utd,-0.7495491899077334
Tottenham,-1.0096196411455618
West Ham,-0.9435385778000597
Wolves,-1.0258936658079323
