teams,att_coef
Arsenal,1.451250764043983
Aston Villa,1.1439115814701708
Bournemouth,0.6215934504697487
Brentford,1.101716469407771
Brighton,1.2415930310412808
Burnley,0.694732064985205
Chelsea,1.0350322809099406
Crystal Palace,0.8550892516651314
Everton,0.6990788976652531
Fulham,1.0290328077341273
Liverpool,1.518626372801682
Luton Town,0.37287842715740366
Manchester City,1.6569929473395182
Manchester Utd,1.203305918938125
Newcastle Utd,1.2241570686286891
Nott'ham Forest,0.8053624376023011
Sheffield Utd,0.4417927207113308
Tottenham,1.2794436839089125
West Ham,1.0582270454291098
Wolves,0.5661827780903155
