teams,att_coef
Arsenal,1.5028576827011548
Aston Villa,0.9799439580024797
Bournemouth,0.7190973262967587
Brentford,1.1210424367065153
Brighton,1.3490357318569417
Chelsea,0.6879429921710518
Crystal Palace,0.7610100631216097
Everton,0.6000138480294138
Fulham,1.066668015572621
Leeds United,0.9710501974990101
Leicester City,1.0170901512832708
Liverpool,1.3450100862886771
Manchester City,1.6381840341076412
Manchester Utd,1.0673238677035277
Newcastle Utd,1.3063369304088988
Nott'ham Forest,0.7116797033238773
Southampton,0.5609356255812434
Tottenham,1.2965132782625994
West Ham,0.7776310013154882
Wolves,0.5206330697672198
