teams,def_coef
Arsenal,-1.0341085770771614
Aston Villa,-1.0048001135306603
Bournemouth,-0.5837630025211245
Brentford,-0.96507815944742
Brighton,-0.8588414280175283
Chelsea,-1.0567925733964323
Crystal Palace,-0.9639725133390749
Everton,-0.7949270181975697
Fulham,-0.8733419006247387
Leeds United,-0.5102830338436615
Leicester City,-0.6154700147733332
Liverpool,-1.036993253067705
Manchester City,-1.2946535359945528
Manchester Utd,-1.0871012116983854
Newcastle Utd,-1.339594301819719
Nott'ham Forest,-0.6244167220451021
Southampton,-0.5934206544068287
Tottenham,-0.666885668066308
West Ham,-0.8429875948515443
Wolves,-0.8413640006325909
