teams,def_coef
Arsenal,-1.0476796099592605
Aston Villa,-0.7505046487582101
Bournemouth,-0.4545191167694634
Brentford,-0.7064453639254714
Brighton,-0.7209986232264732
Burnley,-0.6591835534096232
Chelsea,-0.8778402502708865
Crystal Palace,-0.7203991706628747
Everton,-0.6499876645044227
Fulham,-0.7311875405434326
Liverpool,-0.9432500059110439
Luton Town,-0.2808820710109217
Manchester City,-1.2961102998468357
Manchester Utd,-0.6487333514085768
Newcastle Utd,-0.6717346372702353
Nott'ham Forest,-0.4834698125646285
Sheffield Utd,-0.1436877580465385
Tottenham,-0.6671902059232522
West Ham,-0.575735727724128
Wolves,-0.6929927586009045
