teams,att_coef
Arsenal,1.442692982904585
Aston Villa,1.1870046923577562
Bournemouth,0.7560666463723307
Brentford,0.9368543159737523
Brighton,0.9275919952061784
Burnley,0.6764969520974143
Chelsea,1.0779606841051457
Crystal Palace,0.8241770731313958
Everton,0.6155997491504341
Fulham,0.9457996538383509
Liverpool,1.4377470903944587
Luton Town,0.9324744021806088
Manchester City,1.5644294810054495
Manchester Utd,1.1133286514423029
Newcastle Utd,1.2972209988306898
Nott'ham Forest,0.8207346212499815
Sheffield Utd,0.6401548369386512
Tottenham,1.16018592094526
West Ham,1.0037372982494281
Wolves,0.6397419536258241
