teams,att_coef
Arsenal,1.3604454480301285
Aston Villa,1.1261008778234602
Bournemouth,0.7617129265721423
Brentford,0.9925122444607578
Brighton,1.155455908863606
Burnley,0.6667649134388818
Chelsea,1.0115566420641353
Crystal Palace,0.7736339768411604
Everton,0.6901530481858417
Fulham,0.9465183764946099
Liverpool,1.4347400162356516
Luton Town,1.0851998238018614
Manchester City,1.5477156104992538
Manchester Utd,1.060203455262522
Newcastle Utd,1.1998916976713359
Nott'ham Forest,0.7439566900638789
Sheffield Utd,0.511590679191695
Tottenham,1.2454703534479128
West Ham,0.965434808590306
Wolves,0.7209425024608598
