teams,def_coef
Arsenal,-0.9246904820892363
Aston Villa,-0.6893269681390192
Bournemouth,-0.3894918176775323
Brentford,-0.6192399448788612
Brighton,-0.687018331743349
Burnley,-0.602755845388029
Chelsea,-0.8843543392214506
Crystal Palace,-0.6362842994640318
Everton,-0.5891723180041222
Fulham,-0.6988479752569589
Liverpool,-0.9602997084499765
Luton Town,-0.3086064847336939
Manchester City,-1.2375067471221368
Manchester Utd,-0.648370698467777
Newcastle Utd,-0.6377371057520347
Nott'ham Forest,-0.45008564825474323
Sheffield Utd,-0.1520256439734218
Tottenham,-0.6786422585414463
West Ham,-0.6048922001364019
Wolves,-0.6838892553659661
