teams,att_coef
Arsenal,1.3925203581742265
Aston Villa,1.1856114888925684
Bournemouth,0.7316010461703443
Brentford,0.9454021939652749
Brighton,1.0420176695708683
Burnley,0.6976960302721946
Chelsea,0.9383376526286843
Crystal Palace,0.7461508088665623
Everton,0.6638397100249772
Fulham,0.9143534323155034
Liverpool,1.4509587221327882
Luton Town,1.1135937981191038
Manchester City,1.5666862968565534
Manchester Utd,1.0837876557448511
Newcastle Utd,1.2546716077116922
Nott'ham Forest,0.8135999779898161
Sheffield Utd,0.5178264076825364
Tottenham,1.2131580299623612
West Ham,0.9884702936628373
Wolves,0.7397168192562549
