teams,def_coef
Arsenal,-0.9749426313300446
Aston Villa,-0.8519120690232146
Bournemouth,-0.4678216054093133
Brentford,-0.7276380659429664
Brighton,-0.7821749667573117
Burnley,-0.7527220718487598
Chelsea,-0.9588238486191328
Crystal Palace,-0.7476683953494319
Everton,-0.6943652198671656
Fulham,-0.7813593018856394
Liverpool,-1.0452331390606295
Luton Town,-0.46871872305955686
Manchester City,-1.2773926892441787
Manchester Utd,-0.7399298489129084
Newcastle Utd,-0.7860713459059576
Nott'ham Forest,-0.5265170856786604
Sheffield Utd,-0.2542844375141219
Tottenham,-0.7602934636939508
West Ham,-0.775459472725758
Wolves,-0.7841239013401028
