teams,def_coef
Arsenal,-1.0517441589204237
Aston Villa,-0.7559393705544168
Bournemouth,-0.46101835550950443
Brentford,-0.7083630678113193
Brighton,-0.7256988973470443
Burnley,-0.6556273820211039
Chelsea,-0.8786546866146858
Crystal Palace,-0.7237715417790863
Everton,-0.6564831502154362
Fulham,-0.7375285350847199
Liverpool,-0.950659920241632
Luton Town,-0.289785198138024
Manchester City,-1.2988359708941604
Manchester Utd,-0.6553774828597115
Newcastle Utd,-0.679673208826153
Nott'ham Forest,-0.49059409886759026
Sheffield Utd,-0.14323766882256025
Tottenham,-0.6717536852633578
West Ham,-0.5813648042801571
Wolves,-0.6990541451859962
