teams,def_coef
Arsenal,-1.0001151229200154
Aston Villa,-0.8952504048429443
Bournemouth,-0.5216454075216181
Brentford,-0.7901072193918417
Brighton,-0.819648561923611
Burnley,-0.7404419420408374
Chelsea,-0.9876700755108052
Crystal Palace,-0.8028989079637998
Everton,-0.7422232291155397
Fulham,-0.8016920036634337
Liverpool,-1.1199829296528292
Luton Town,-0.5098171737163806
Manchester City,-1.29611809356317
Manchester Utd,-0.8227470221109177
Newcastle Utd,-0.8608060446555453
Nott'ham Forest,-0.5876930511680191
Sheffield Utd,-0.27134377243420643
Tottenham,-0.8168235221628841
West Ham,-0.8165759569789107
Wolves,-0.847530445776353
