teams,def_coef
Arsenal,-1.038643107159525
Aston Villa,-1.0224743485535983
Bournemouth,-0.5844913933933485
Brentford,-0.9541161105821944
Brighton,-0.7941188493696055
Chelsea,-1.0121069033179857
Crystal Palace,-0.9815576898806556
Everton,-0.7829606832763665
Fulham,-0.9092303534624133
Leeds United,-0.5082937605648167
Leicester City,-0.581946212443937
Liverpool,-1.0106896134912409
Manchester City,-1.2650469473918315
Manchester Utd,-1.0880758669008312
Newcastle Utd,-1.2678907036543008
Nott'ham Forest,-0.5774386538417892
Southampton,-0.5843534436083816
Tottenham,-0.6620879242704439
West Ham,-0.8265126609491897
Wolves,-0.835741967843385
