teams,def_coef
Arsenal,-1.034137385141014
Aston Villa,-1.0047841146631926
Bournemouth,-0.5837427419881251
Brentford,-0.9650701237671778
Brighton,-0.8588221734585351
Chelsea,-1.0568278194489298
Crystal Palace,-0.9639878541418132
Everton,-0.7949043909895029
Fulham,-0.8733554713403803
Leeds United,-0.5102726012440326
Leicester City,-0.6154756963198897
Liverpool,-1.0370761004537004
Manchester City,-1.294667293089249
Manchester Utd,-1.0870651421974944
Newcastle Utd,-1.3395887951756773
Nott'ham Forest,-0.6244329113595379
Southampton,-0.5934185885350486
Tottenham,-0.6668942005346553
West Ham,-0.8429600635360744
Wolves,-0.8413492620538204
