teams,def_coef
Arsenal,-1.1127898652227275
Aston Villa,-0.9034115847423217
Bournemouth,-0.6332222795523674
Brentford,-0.626131250066815
Brighton,-0.7285941367414366
Burnley,-0.5923979717650198
Chelsea,-0.6596193453334811
Crystal Palace,-0.7825960806451149
Everton,-0.853534800659915
Fulham,-0.6690935773758395
Liverpool,-1.2112643745896712
Luton Town,-0.4781477212067809
Manchester City,-1.0171928426909507
Manchester Utd,-0.9408577645343168
Newcastle Utd,-0.7505906082919919
Nott'ham Forest,-0.5893871023846934
Sheffield Utd,-0.3892070962750504
Tottenham,-0.6925054143575747
West Ham,-0.8242284806392317
Wolves,-0.762040431439519
