teams,def_coef
Arsenal,-1.0552965996681876
Aston Villa,-0.8285378344652196
Bournemouth,-0.5490342335605504
Brentford,-0.8156342857281603
Brighton,-0.823230077399832
Burnley,-0.6461345969643135
Chelsea,-0.9420530182018653
Crystal Palace,-0.8209557246675955
Everton,-0.7451605090563727
Fulham,-0.7712448956284543
Liverpool,-1.1746250434668906
Luton Town,-0.3994684966876913
Manchester City,-1.2893555902245237
Manchester Utd,-0.8571754336760173
Newcastle Utd,-0.8407626363012126
Nott'ham Forest,-0.6143779216101455
Sheffield Utd,-0.20641282899053637
Tottenham,-0.8333341299621756
West Ham,-0.7247278428196859
Wolves,-0.8541587990597026
