teams,def_coef
Arsenal,-1.0084798566789122
Aston Villa,-0.785276829297097
Bournemouth,-0.4460014306824075
Brentford,-0.678129575514215
Brighton,-0.7500593516893186
Burnley,-0.6285591432858336
Chelsea,-0.9111770467818855
Crystal Palace,-0.7059897732633534
Everton,-0.6488341552198418
Fulham,-0.7411310317715903
Liverpool,-1.034211219185925
Luton Town,-0.35495541897503285
Manchester City,-1.3115181264060989
Manchester Utd,-0.7302754993648222
Newcastle Utd,-0.6885869131312411
Nott'ham Forest,-0.5301344740592423
Sheffield Utd,-0.18081779762089983
Tottenham,-0.7293653101591455
West Ham,-0.6602916161597028
Wolves,-0.756181005581097
