teams,def_coef
Arsenal,-1.22542175141152
Aston Villa,-0.770527105436565
Bournemouth,-0.5601234131746363
Brentford,-0.5469545970547862
Brighton,-0.6620059394625066
Burnley,-0.35608615824427053
Chelsea,-0.5593878376090867
Crystal Palace,-0.4717462650568671
Everton,-0.9008077289056428
Fulham,-0.674523729003998
Liverpool,-1.0656424587155728
Luton Town,-0.3564285646141473
Manchester City,-1.1184456428653822
Manchester Utd,-0.7969695117865947
Newcastle Utd,-0.4789842794835472
Nott'ham Forest,-0.47243647242237463
Sheffield Utd,-0.18429433161626282
Tottenham,-0.5259814383940601
West Ham,-0.4849972157222688
Wolves,-0.6865436942129413
