teams,def_coef
Arsenal,-1.171308753488857
Aston Villa,-0.9675184013973617
Bournemouth,-0.5418606303658398
Brentford,-0.9465883359264163
Brighton,-0.7417949296396318
Burnley,-0.37948131324085216
Chelsea,-0.9150431217553929
Crystal Palace,-0.8730522057987629
Everton,-0.8415072290716289
Fulham,-0.851041783267386
Liverpool,-1.291266436514681
Luton Town,-0.6450198696369458
Manchester City,-1.23607412489253
Manchester Utd,-0.9800193920036167
Newcastle Utd,-1.183438546697243
Nott'ham Forest,-0.8077068595492048
Sheffield Utd,-0.3267057801548755
Tottenham,-0.7677174129874824
West Ham,-0.6832497485452437
Wolves,-0.7828439813706606
