teams,att_coef
Arsenal,1.3937726541992919
Aston Villa,1.151891948063174
Bournemouth,0.7484633906545853
Brentford,1.0150176381565694
Brighton,1.208278158444957
Burnley,0.6756022433592762
Chelsea,1.0367577066296572
Crystal Palace,0.7651547437418883
Everton,0.734145636543782
Fulham,1.0629218296964078
Liverpool,1.4628603474050395
Luton Town,0.8486275997731435
Manchester City,1.5886978400080738
Manchester Utd,1.0621728993949822
Newcastle Utd,1.2116475638674327
Nott'ham Forest,0.7109487552499071
Sheffield Utd,0.4342980118801095
Tottenham,1.2546008879178103
West Ham,1.0076335634507732
Wolves,0.6265065815631405
