teams,def_coef
Arsenal,-0.9746452049476326
Aston Villa,-0.8084741003841277
Bournemouth,-0.4640412886187509
Brentford,-0.7115669074827624
Brighton,-0.7587234130593454
Burnley,-0.6376932690000431
Chelsea,-0.946331499510246
Crystal Palace,-0.7146521560436425
Everton,-0.6838223563645971
Fulham,-0.7537608375720107
Liverpool,-1.018228847496852
Luton Town,-0.3870995593557082
Manchester City,-1.2821847880737653
Manchester Utd,-0.7277581021927628
Newcastle Utd,-0.7258160272782921
Nott'ham Forest,-0.49440621441475147
Sheffield Utd,-0.2286546693131587
Tottenham,-0.7283840105333516
West Ham,-0.6974483267741712
Wolves,-0.773129633272182
