teams,def_coef
Arsenal,-1.0110163604874995
Aston Villa,-0.6986380808242584
Bournemouth,-0.4149797291251598
Brentford,-0.6482366666350282
Brighton,-0.7178871757684133
Burnley,-0.6307425187707582
Chelsea,-0.8447950271428861
Crystal Palace,-0.6494217789155782
Everton,-0.6258024272773761
Fulham,-0.6877402294715187
Liverpool,-0.9649794490453989
Luton Town,-0.34647202174746716
Manchester City,-1.2568476501710137
Manchester Utd,-0.6489847449624343
Newcastle Utd,-0.6447084113256228
Nott'ham Forest,-0.47679850839033217
Sheffield Utd,-0.18886612476140197
Tottenham,-0.6959478869385309
West Ham,-0.6270800902177793
Wolves,-0.700412884419398
