teams,def_coef
Arsenal,-0.3996243692930521
Aston Villa,-0.6939813599779057
Bournemouth,-0.17481144749242905
Brentford,-0.4228967968390558
Brighton,-0.6792286064541455
Burnley,-0.1809692445399418
Chelsea,-0.4732779933377057
Crystal Palace,-0.4917111771565429
Everton,-0.3715748643876917
Fulham,-0.360091901464471
Liverpool,-0.6416080040047598
Luton Town,0.16404865747124148
Manchester City,-1.0089869976907582
Manchester Utd,-0.4633987475554391
Newcastle Utd,-0.5425903124979388
Nott'ham Forest,-0.16231450438556894
Sheffield Utd,0.0036369707694122143
Tottenham,-0.10216537427886424
West Ham,-0.2862990919339803
Wolves,-0.4246096200928191
