teams,att_coef
Arsenal,1.3718374670098927
Aston Villa,1.128971023225793
Bournemouth,0.7920260432816484
Brentford,1.0000192550016467
Brighton,1.1845152852669338
Burnley,0.6541608975755265
Chelsea,1.0193212120134938
Crystal Palace,0.7788831944660582
Everton,0.7089029618876204
Fulham,0.9737419288707161
Liverpool,1.4435935072045494
Luton Town,0.9113123790731645
Manchester City,1.5683977914527831
Manchester Utd,1.048402337989588
Newcastle Utd,1.19586159409637
Nott'ham Forest,0.7654774214143946
Sheffield Utd,0.5066475709181564
Tottenham,1.2547636116564123
West Ham,1.004906821637046
Wolves,0.6882576959582085
