teams,def_coef
Arsenal,-1.0193472979788494
Aston Villa,-0.7249874972018602
Bournemouth,-0.4380208829015196
Brentford,-0.6754067071583145
Brighton,-0.6843169708871101
Burnley,-0.679774729513388
Chelsea,-0.8306030718672257
Crystal Palace,-0.7035801761722547
Everton,-0.6286615170998959
Fulham,-0.6916197374472074
Liverpool,-0.9361077326223447
Luton Town,-0.2546132384279067
Manchester City,-1.2921856654825097
Manchester Utd,-0.6301475058396083
Newcastle Utd,-0.6518752023520417
Nott'ham Forest,-0.46369038393107764
Sheffield Utd,-0.1435926195764762
Tottenham,-0.6705069621501308
West Ham,-0.5899189311149613
Wolves,-0.7022151868465245
