teams,def_coef
Arsenal,-1.2212915769302608
Aston Villa,-0.9455244995316011
Bournemouth,-0.5233615226615039
Brentford,-0.9186638508374249
Brighton,-0.7064227653229073
Burnley,-0.3491001837468327
Chelsea,-0.8614816777146456
Crystal Palace,-0.8143071106888471
Everton,-0.869137421969457
Fulham,-0.8277331216644604
Liverpool,-1.3457684506621894
Luton Town,-0.6645353596881881
Manchester City,-1.1542873493110912
Manchester Utd,-0.9581507317027078
Newcastle Utd,-1.1693962220855374
Nott'ham Forest,-0.8351577067995881
Sheffield Utd,-0.31497293413741084
Tottenham,-0.7249121712860987
West Ham,-0.6280210108444915
Wolves,-0.7455323631922426
