teams,def_coef
Arsenal,-1.0877557517549763
Aston Villa,-0.7877724906598518
Bournemouth,-0.5471446797769774
Brentford,-0.771480033503621
Brighton,-0.7941194113652669
Burnley,-0.6329848178955095
Chelsea,-0.9136424018605622
Crystal Palace,-0.8229302168544587
Everton,-0.7559275019928139
Fulham,-0.7627630716240857
Liverpool,-1.0757959503645418
Luton Town,-0.34389539975657857
Manchester City,-1.3402588149592154
Manchester Utd,-0.7913528665686197
Newcastle Utd,-0.7947943891606439
Nott'ham Forest,-0.583271873098015
Sheffield Utd,-0.17477497300468733
Tottenham,-0.7811538905647417
West Ham,-0.6789961069025187
Wolves,-0.7924353270482626
