teams,att_coef
Arsenal,1.3930904790349847
Aston Villa,0.9612647940238674
Bournemouth,0.4558949076563213
Brentford,0.9652254378402993
Brighton,1.1537164251037462
Burnley,0.5827873057266185
Chelsea,0.778613342089527
Crystal Palace,0.6438360905599503
Everton,0.6074614921326115
Fulham,0.8752030509053889
Liverpool,1.3031968727053096
Luton Town,1.807050480342257
Manchester City,1.508590350382307
Manchester Utd,1.0461163782794733
Newcastle Utd,1.1354801220034827
Nott'ham Forest,0.6395927559329663
Sheffield Utd,1.7540087894648682
Tottenham,1.1211899969981178
West Ham,0.8369048545530481
Wolves,0.4307760742648552
