teams,att_coef
Arsenal,1.4102539473610343
Aston Villa,1.1785096573797702
Bournemouth,0.6705927572297281
Brentford,1.0439151438269545
Brighton,1.2247929755143534
Burnley,0.6214133321181344
Chelsea,1.0498894756256647
Crystal Palace,0.7992371425871602
Everton,0.7097973794240078
Fulham,0.8921798442148638
Liverpool,1.4753869662355341
Luton Town,0.6872398333812946
Manchester City,1.6207379875429409
Manchester Utd,1.115770394895875
Newcastle Utd,1.2513852885951537
Nott'ham Forest,0.7696091547234813
Sheffield Utd,0.5699321297876803
Tottenham,1.2475176089794113
West Ham,1.031279371602934
Wolves,0.6305596089740265
