teams,att_coef
Arsenal,0.7421050577413955
Aston Villa,0.6803014416923663
Bournemouth,-0.32460288118106084
Brentford,0.45904832849966226
Brighton,0.8232098060839896
Burnley,0.015495521160843684
Chelsea,0.2363451008548787
Crystal Palace,0.20189592412709356
Everton,0.1444658055310979
Fulham,0.10006915607658179
Liverpool,0.00549588738834174
Luton Town,-0.0629795825730419
Manchester City,0.8479158491338414
Manchester Utd,0.4016281456188956
Newcastle Utd,0.788163118957558
Nott'ham Forest,0.22148553687013506
Sheffield Utd,0.23497331226211426
Tottenham,0.6324832640841189
West Ham,0.3598613216115767
Wolves,0.020438460875315125
