teams,att_coef
Arsenal,1.4488275737877612
Aston Villa,1.1821839511609484
Bournemouth,0.7335456271320926
Brentford,0.9553887655035469
Brighton,1.056489728093034
Burnley,0.6743152503804608
Chelsea,0.9575349336964085
Crystal Palace,0.7500739787174621
Everton,0.6444941792166623
Fulham,0.9288084096735596
Liverpool,1.475684579749825
Luton Town,1.0129596015090265
Manchester City,1.5582624448720228
Manchester Utd,1.0942050834363792
Newcastle Utd,1.2563725231748284
Nott'ham Forest,0.840254016516077
Sheffield Utd,0.5506535870006035
Tottenham,1.1969439491194886
West Ham,0.9525509803293074
Wolves,0.7304508369305042
