teams,att_coef
Arsenal,1.4247657400840985
Aston Villa,1.1785768759234985
Bournemouth,0.7145490891138393
Brentford,0.9531246707512551
Brighton,1.0235376739451139
Burnley,0.6999213294361659
Chelsea,0.9310566376590039
Crystal Palace,0.7458459413232248
Everton,0.6417989521399531
Fulham,0.9320260183071533
Liverpool,1.458473241437786
Luton Town,1.049797661144643
Manchester City,1.5658537106936135
Manchester Utd,1.0915553857643048
Newcastle Utd,1.2598119007694537
Nott'ham Forest,0.8279516812059469
Sheffield Utd,0.6085953332794629
Tottenham,1.2046058881562267
West Ham,0.9735008028492257
Wolves,0.7146514660160308
