teams,def_coef
Arsenal,-0.35733036418508757
Aston Villa,-0.5191758745763104
Bournemouth,-0.021349654939025492
Brentford,-0.37517872343723113
Brighton,-0.16528755832462694
Burnley,0.054778266330189965
Chelsea,-0.26587718854004705
Crystal Palace,-0.2752423005773673
Everton,-0.023374941140087716
Fulham,-0.15706873537597033
Liverpool,-0.5076606671237949
Luton Town,0.06220644978243822
Manchester City,-0.5591039549485339
Manchester Utd,-0.3862581907052307
Newcastle Utd,-0.37665910752718346
Nott'ham Forest,-0.0472911755242067
Sheffield Utd,0.2306080644288756
Tottenham,-0.2022250636951895
West Ham,-0.13862191353112108
Wolves,-0.21261252598208524
