teams,def_coef
Arsenal,-0.9902587783046887
Aston Villa,-0.8248325560195647
Bournemouth,-0.5025082912975567
Brentford,-0.7041987685070319
Brighton,-0.763884860707121
Burnley,-0.6346292613154041
Chelsea,-0.9534807333481443
Crystal Palace,-0.7296563319576307
Everton,-0.6906412654588532
Fulham,-0.7873446665740362
Liverpool,-1.0648656831004777
Luton Town,-0.38576543596078755
Manchester City,-1.2926455653990305
Manchester Utd,-0.7578030235745767
Newcastle Utd,-0.7687812877037953
Nott'ham Forest,-0.5403861410140263
Sheffield Utd,-0.24301652226410533
Tottenham,-0.754210616262431
West Ham,-0.7125440554968688
Wolves,-0.7901067765582277
