teams,def_coef
Arsenal,-1.0164538861309436
Aston Villa,-0.8374517254507731
Bournemouth,-0.552375988230282
Brentford,-0.8101858573792285
Brighton,-0.8228122731030252
Burnley,-0.6442220728408008
Chelsea,-0.9827555839910221
Crystal Palace,-0.829713969709823
Everton,-0.7649946178058069
Fulham,-0.8072774257353648
Liverpool,-1.197996288310807
Luton Town,-0.42240365630266996
Manchester City,-1.3022166998151226
Manchester Utd,-0.8897935862071965
Newcastle Utd,-0.8417150862003248
Nott'ham Forest,-0.638165934998373
Sheffield Utd,-0.22699477714142755
Tottenham,-0.8516040981597672
West Ham,-0.7703658207302839
Wolves,-0.8778406704635622
