teams,att_coef
Arsenal,1.4178269883641281
Aston Villa,1.1231192097898455
Bournemouth,0.80764153875487
Brentford,0.993356208061071
Brighton,1.1339082945650032
Burnley,0.637326552575048
Chelsea,1.0359926011769267
Crystal Palace,0.7716909461712214
Everton,0.6617424514050915
Fulham,0.9916399066954887
Liverpool,1.4309086347063598
Luton Town,1.0213592707897354
Manchester City,1.5150714509435443
Manchester Utd,1.0621712005189665
Newcastle Utd,1.210877991163046
Nott'ham Forest,0.7430063570488796
Sheffield Utd,0.5239692766211457
Tottenham,1.2457542896869418
West Ham,0.971270760568892
Wolves,0.7013660703937947
