teams,def_coef
Arsenal,-1.0861927947969965
Aston Villa,-0.7857606504871458
Bournemouth,-0.48691898617618484
Brentford,-0.7292194845594244
Brighton,-0.7616421894729701
Burnley,-0.6481603369498902
Chelsea,-0.8790870073020557
Crystal Palace,-0.7583237623971965
Everton,-0.6958176039300136
Fulham,-0.7395799475554691
Liverpool,-0.9903383259507212
Luton Town,-0.3166277507197872
Manchester City,-1.3263474597232647
Manchester Utd,-0.6814687639416154
Newcastle Utd,-0.7266370755236502
Nott'ham Forest,-0.5115087011331539
Sheffield Utd,-0.1623470446214393
Tottenham,-0.7004009552483378
West Ham,-0.6148339823209593
Wolves,-0.7143215419666413
