teams,def_coef
Arsenal,-1.0102706208834202
Aston Villa,-0.95541701636707
Bournemouth,-0.5756769184798408
Brentford,-0.9353205602866349
Brighton,-0.8583862381717486
Burnley,-0.7598811397768722
Chelsea,-1.09512184314697
Crystal Palace,-0.9183282269785455
Everton,-0.7790675306083311
Fulham,-0.8651960282278569
Liverpool,-1.184819099268118
Luton Town,-0.5348135105606551
Manchester City,-1.3610716376444583
Manchester Utd,-0.9072507385891722
Newcastle Utd,-0.983397134256971
Nott'ham Forest,-0.6528366087087896
Sheffield Utd,-0.2782175625670492
Tottenham,-0.9103388629819115
West Ham,-0.8258119572826274
Wolves,-0.9291995208214404
