teams,def_coef
Arsenal,-1.0569169347748335
Aston Villa,-1.0032423064502234
Bournemouth,-0.6378478221130448
Brentford,-0.9248577779329433
Brighton,-0.9487446592852339
Chelsea,-1.0821784491462365
Crystal Palace,-0.9685940578809186
Everton,-0.8133712359526181
Fulham,-0.9480050138881059
Leeds United,-0.5189005089127211
Leicester City,-0.6653380113987652
Liverpool,-1.0064721909369219
Manchester City,-1.2766507939175766
Manchester Utd,-1.0767797638624845
Newcastle Utd,-1.4067206860456603
Nott'ham Forest,-0.6611018354859254
Southampton,-0.6778128199682557
Tottenham,-0.6994147916541651
West Ham,-0.8453414081042187
Wolves,-0.8522419153592623
