teams,att_coef
Arsenal,1.3822675851310862
Aston Villa,1.1182024621130506
Bournemouth,0.7599039954945056
Brentford,0.9937832688525713
Brighton,1.147398120513023
Burnley,0.6662767464328548
Chelsea,1.004567283380795
Crystal Palace,0.7687444432812298
Everton,0.6774821290292271
Fulham,0.9531860722407114
Liverpool,1.431711744599965
Luton Town,1.022343347127662
Manchester City,1.54481206584584
Manchester Utd,1.0678189129709448
Newcastle Utd,1.205789874342518
Nott'ham Forest,0.7536107835610875
Sheffield Utd,0.6001695409925668
Tottenham,1.2427565241940357
West Ham,0.9521404794724149
Wolves,0.7070346204239104
